Symbol,Yahoo_Symbol,Date,Open,High,Low,Close,Volume,SMA20,SMA50,SMA100,SMA200,EMA9,EMA20,EMA50,RSI14,ATR14,ATR_Pct,Volume_Ratio,52W_High,52W_Low,Distance_200DMA_Pct,Distance_52W_High_Pct,Support,Resistance,Pivot,Return_5D_Pct,Return_20D_Pct,Return_60D_Pct,Above_200DMA,Near_200DMA,Recent_200DMA_Cross_Down,Breakout,Near_Breakout,Technical_Score,Trend_Score,Momentum_Score,RSI_Score,Volume_Score,Position_Score,Breakout_Score,Setup,name,series,isin,Above_20DMA,Above_50DMA
ACCELYA,ACCELYA.NS,2026-09-18,1131.800048828125,1132.0,1117.0,1123.0,3559.0,1127.2400024414062,1134.7500073242188,1129.971004638672,1185.435502319336,1120.673871919674,1125.4453913976408,1130.421939851813,45.89190882747749,16.251305923523198,1.4471332077936951,0.767886424441184,1527.0,1012.4000244140625,-5.2668831157139495,-26.457105435494434,1106.0999755859375,1150.0,1113.5333251953125,0.4382456418080771,-1.4480035103115352,1.8316966156594061,False,False,False,False,False,33.11,0.0,48.57,75.78,41.88,7.86,35.0,Weak / Avoid,Accelya Solutions India Limited,EQ,INE793A01012,False,False
ACCURACY,ACCURACY.NS,2026-09-18,4.650000095367432,4.730000019073486,4.539999961853027,4.650000095367432,37927.0,4.415499997138977,4.705000009536743,5.090299992561341,5.0734999966621395,4.405141872747938,4.4469108327377995,4.675750813620385,57.120845301564586,0.2017682992936974,4.33910312162594,0.7341983866877543,7.510000228881836,3.4000000953674316,-8.34729282691099,-38.08255720839345,4.059999942779541,4.75,4.493333180745442,8.644856715454452,1.0869606906841245,-16.064979650070377,False,False,True,False,False,38.74,25.0,39.32,98.24,40.7,0.0,35.0,Weak / Avoid,Accuracy Shipping Limited,BE,INE648Z01023,True,False
ACE,ACE.NS,2026-09-18,1212.300048828125,1241.5,1202.0,1229.199951171875,881443.0,1139.044989013672,1098.4159985351562,1013.7709997558594,950.0855014038086,1162.8363049399977,1142.4508138891865,1098.782981741563,70.20615811354985,40.85293123825601,3.3235383063030794,2.763284963575731,1241.5,745.0999755859375,29.37782434903573,-0.9907409446737847,1073.800048828125,1213.199951171875,1186.5999755859375,8.875106392548716,3.9756388040289137,24.40036246767101,True,False,False,True,True,77.96,25.0,77.47,75.59,100.0,100.0,100.0,Strong Breakout Watch,Action Construction Equipment Limited,EQ,INE731H01025,True,True
ACEINTEG,ACEINTEG.NS,2026-09-18,17.799999237060547,17.809999465942383,17.110000610351562,17.3700008392334,2419.0,17.533500003814698,18.61240001678467,19.527300033569336,19.54730001449585,17.564629876256333,17.706188792166373,18.397529547991596,43.56097006111411,1.0514000485855468,6.052964869240323,0.6008818232627461,27.899999618530273,14.199999809265137,-11.138618497939945,-37.74193162462694,16.809999465942383,19.799999237060547,17.739999771118164,-0.9692136112915084,-3.015069864764619,-14.685656588821361,False,False,True,False,False,27.91,0.0,32.22,71.12,36.03,0.0,35.0,Weak / Avoid,Ace Integrated Solutions Limited,EQ,INE543V01017,False,False
ACI,ACI.NS,2026-09-18,463.6499938964844,473.0,458.0,467.1499938964844,327739.0,487.64500427246094,516.5110015869141,531.6230032348633,545.5192521667481,474.6644710820524,486.771318170346,507.13092879452495,37.42775977823812,17.418465769008954,3.728666594581762,0.6395476982486342,724.0,446.0,-14.36599312654665,-35.47652018004359,446.0,522.9000244140625,458.48333740234375,-2.9298713981331215,-7.677866818876611,-11.825216183463994,False,False,True,False,False,25.21,0.0,25.18,58.86,37.38,0.0,35.0,Weak / Avoid,Archean Chemical Industries Limited,EQ,INE128X01021,False,False
ACL,ACL.NS,2026-09-18,42.79999923706055,42.9900016784668,41.52000045776367,42.65999984741211,6820.0,43.67300033569336,46.22840019226074,50.23729999542236,54.956700019836425,42.94477688906966,43.79378143487152,46.12466340696907,30.28610978321771,1.4209066037656215,3.3307702973463984,0.49603066371375687,100.01000213623047,40.5,-22.375252094805298,-57.344266637148955,41.5,46.95000076293945,42.70000076293945,-1.2728517674470141,-7.4218790098609215,-18.447717974647393,False,False,False,False,False,21.6,0.0,20.4,44.57,32.36,0.0,35.0,Weak / Avoid,Andhra Cements Limited,EQ,INE666E01020,False,False
ACMESOLAR,ACMESOLAR.NS,2026-09-18,411.5,440.70001220703125,411.5,435.25,12038412.0,406.11749877929685,387.29399963378904,358.2264993286133,300.46595008850096,414.42369077821365,405.7036503850303,387.91950033818273,66.97782620016747,16.31025084132228,3.7473293144910462,5.098224599175973,440.70001220703125,195.89999389648438,44.858344139094285,-1.2366716714477755,376.29998779296875,430.5,411.68332926432294,8.190408453103903,8.378982416601556,21.85049975522717,True,False,False,True,True,79.94,25.0,84.24,82.04,100.0,100.0,100.0,Strong Breakout Watch,Acme Solar Holdings Limited,EQ,INE622W01025,True,True
ACUTAAS,ACUTAAS.NS,2026-09-18,3334.0,3462.0,3302.5,3440.300048828125,521496.0,3269.245007324219,3310.38599609375,3212.6630029296875,2619.4674993896483,3332.7152920365897,3295.170428518234,3264.81093656219,58.41486585091883,124.06595771652404,3.6062539881887576,1.799963344664733,3740.0,1302.0,31.335855460307705,-8.013367678392381,3120.0,3488.0,3321.0333658854165,1.6727280336026107,8.561061812184434,4.251516631155305,True,False,False,False,True,72.15,25.0,70.52,99.17,78.0,100.0,75.0,Pre-Breakout Watch,Acutaas Chemicals Limited,EQ,INE00FF01025,True,True
ADANIENSOL,ADANIENSOL.NS,2026-09-18,1380.9000244140625,1436.5,1380.9000244140625,1436.0999755859375,2145921.0,1439.4349975585938,1563.61,1520.139002685547,1276.154250793457,1396.144448005292,1435.6246640404488,1495.369103978261,46.63687676373854,46.80937396420819,3.25947878002781,0.5561495566092521,1789.0,803.0999755859375,12.53341629297815,-19.72610533337409,1336.5,1637.0,1370.0333658854167,4.595773895552613,-6.861667238660951,-4.755277286130443,True,False,False,False,False,48.63,25.0,32.47,77.27,34.47,100.0,35.0,Neutral Watch,Adani Energy Solutions Limited,EQ,INE931S01010,False,False
ADANIENT,ADANIENT.NS,2026-09-18,2933.0,3020.0,2924.60009765625,3020.0,1628125.0,3000.435009765625,3034.142001953125,2960.10900390625,2549.8219989013674,2984.3406994281495,2994.345694468823,2992.0756179965974,51.79979893444028,79.4860119515822,2.631987150714642,0.7563739531407028,3245.0,1753.0,18.439640151399452,-6.933744221879811,2830.5,3173.699951171875,2925.066650390625,-1.3071895424836555,0.7674341007674279,-0.5924950625411429,True,False,False,False,False,54.02,25.0,51.06,87.6,41.47,100.0,35.0,Neutral Watch,Adani Enterprises Limited,EQ,INE423A01024,True,False
ADANIGREEN,ADANIGREEN.NS,2026-09-18,1274.199951171875,1337.9000244140625,1274.199951171875,1334.5,2597171.0,1293.8850036621093,1365.1480029296874,1406.9125,1190.6777499389648,1291.9543747444482,1301.148932774162,1339.4723426449923,53.659629155381396,38.02144233894124,2.849115199620925,1.7406150366905802,1631.5,765.0,12.079023906208675,-18.204106650321794,1214.9000244140625,1346.800048828125,1264.2333170572917,2.724965366741383,2.5119027458411436,-12.554877049413083,True,False,False,False,True,66.83,25.0,44.98,91.32,75.92,100.0,75.0,Pre-Breakout Watch,Adani Green Energy Limited,EQ,INE364U01010,True,False
ADANIPORTS,ADANIPORTS.NS,2026-09-18,1748.0,1824.0,1744.0,1824.0,4148803.0,1714.5650024414062,1728.3640014648438,1763.89,1620.2715020751953,1750.097857725298,1729.8837318849532,1728.0660894780715,64.29111482015139,39.39715626249845,2.1599318126369766,1.6602249693645137,1891.0999755859375,1292.0,12.57372592580166,-3.548198215440579,1593.0999755859375,1791.4000244140625,1734.0666910807292,3.3662034022378773,7.294117647058829,1.5590200445434244,True,False,True,True,True,73.95,25.0,65.84,87.42,73.11,100.0,100.0,Strong Breakout Watch,Adani Ports and Special Economic Zone Limited,EQ,INE742F01042,True,True
ADANIPOWER,ADANIPOWER.NS,2026-09-18,206.0500030517578,209.60000610351562,205.63999938964844,206.60000610351562,18185888.0,207.42499923706055,209.71339996337892,218.02340072631836,186.20255043029786,206.71588917822632,207.39419361888667,209.61392616234815,48.28593667364629,5.3130039698803895,2.5716378571733163,0.8839789876521432,254.1999969482422,125.19999694824219,10.954444837667921,-18.7254096837847,198.0,217.39999389648438,204.7133331298828,-1.6049888544055535,0.5352827754333989,-9.887904107161194,True,False,False,False,False,52.45,25.0,43.16,80.57,45.94,100.0,35.0,Neutral Watch,Adani Power Limited,EQ,INE814H01029,False,False
ADFFOODS,ADFFOODS.NS,2026-09-18,265.1000061035156,265.8999938964844,260.20001220703125,261.45001220703125,88038.0,270.11500091552733,278.6180010986328,282.10539978027344,242.1955997467041,267.1755678072901,269.2969854001398,274.1533261410692,41.739180719455845,10.09517938489328,3.8612273526685983,0.7347153372389965,346.95001220703125,153.10000610351562,7.949943137061144,-24.643319496118256,248.8000030517578,285.70001220703125,263.6333363850911,-4.59769244560454,-2.2068426264407637,-12.995004257227539,True,False,False,False,False,48.51,25.0,35.19,67.48,40.72,100.0,35.0,Neutral Watch,ADF Foods Limited,EQ,INE982B01027,False,False
ADL,ADL.NS,2026-09-18,75.4000015258789,75.4000015258789,70.0,70.05999755859375,261.0,73.03550033569336,71.85420013427735,72.12749984741211,72.34244995117187,71.8095249682282,72.26240667962828,72.0619190357697,44.30502905428638,4.735082467952925,6.758610666511658,0.24231733358091173,109.9000015258789,50.2599983215332,-3.1550664846417,-36.251140504218974,68.4000015258789,83.0,73.26666768391927,-2.477726712185324,-2.6674155443129677,-0.39806481926989434,False,False,True,False,False,36.78,25.0,44.35,72.61,23.48,24.76,35.0,Weak / Avoid,Archidply Decor Limited,EQ,INE0CHO01012,False,False
ADOR,ADOR.NS,2026-09-18,1570.0999755859375,1613.0,1568.9000244140625,1592.0999755859375,19186.0,1627.1749877929688,1528.4039990234376,1338.3960009765624,1176.9882501220702,1599.5175480018017,1600.5541434415093,1517.792649140461,50.77485221669205,66.97590806583446,4.206765221586379,0.32361362361741874,1766.4000244140625,848.0,35.26897786964436,-9.867529801803677,1487.0999755859375,1766.4000244140625,1529.066650390625,-2.217170904590371,-2.600024509651999,29.797815691737917,True,False,False,False,False,54.08,25.0,68.64,85.55,26.33,100.0,35.0,Neutral Watch,Ador Welding Limited,EQ,INE045A01017,False,True
ADROITINFO,ADROITINFO.NS,2026-09-18,10.819999694824219,11.699999809265137,10.819999694824219,11.140000343322754,39432.0,10.528000020980835,9.933600006103516,9.592299995422364,9.671799993515014,10.88771272005934,10.591902949036609,10.124361881239711,67.67606950857257,0.6743426524226634,6.053344987793112,1.2651538850253867,12.199999809265137,7.550000190734863,15.180218271595503,-8.688520348478857,9.600000381469727,11.489999771118164,11.109999974568685,1.4572022564386833,13.096445806030976,20.56277726481659,True,False,False,False,False,61.89,25.0,92.64,80.65,59.28,100.0,35.0,Momentum Watch,Adroit Infotech Limited,EQ,INE737B01033,True,True
ADSL,ADSL.NS,2026-09-18,96.9800033569336,97.45999908447266,95.5,96.29000091552734,57062.0,103.45550003051758,111.17179962158202,117.33199958801269,121.99729999542237,99.10012398047066,102.8689995397536,109.13680923588652,26.004331850961577,3.4087226604375243,3.540058809873629,0.657855599646758,209.52999877929688,86.2699966430664,-21.072022971704808,-54.04476615448656,94.0199966430664,111.88999938964844,95.92666625976562,-3.400882202317179,-11.975499174708604,-25.136056156901454,False,False,False,False,False,19.0,0.0,5.94,36.01,38.02,0.0,35.0,Weak / Avoid,Allied Digital Services Limited,EQ,INE102I01027,False,False
ADVANCE,ADVANCE.NS,2026-09-18,112.75,112.75,110.0,110.4800033569336,87868.0,116.58349952697753,117.32359954833984,111.32639961242675,114.50149982452393,113.74599387364724,115.6411304912424,115.59903350081977,39.64240675170251,4.833635511279798,4.375122523904635,0.49014144531147585,154.0,84.0999984741211,-3.512177983479148,-28.259738079913255,108.5999984741211,124.9000015258789,111.25333404541016,-7.18305932121911,-4.701110095657324,0.31781177902894253,False,False,True,False,False,35.73,25.0,40.85,63.28,32.15,21.9,35.0,Weak / Avoid,Advance Agrolife Limited,EQ,INE1B0W01010,False,False
ADVANIHOTR,ADVANIHOTR.NS,2026-09-18,48.349998474121094,49.34000015258789,47.619998931884766,47.88999938964844,13516.0,49.2125,50.44419998168945,51.82729995727539,53.435699977874755,48.43539224884704,49.074053267273705,50.21642513026926,37.428905667604205,1.4367685626127358,3.000143205103689,0.6127273757579192,65.5,46.75,-10.378268817518133,-26.885497115040558,46.75,53.13999938964844,47.640000661214195,-1.115013239984708,-3.2329808740227284,-10.048839444312406,False,False,False,False,False,26.62,0.0,35.49,58.86,36.45,0.0,35.0,Weak / Avoid,Advani Hotels & Resorts (India) Limited,EQ,INE199C01026,False,False
ADVENZYMES,ADVENZYMES.NS,2026-09-18,291.0,291.8500061035156,286.45001220703125,287.79998779296875,243137.0,295.30250244140626,306.5840002441406,333.3415002441406,314.4310004425049,291.5418577834764,295.64189474543696,306.5836423460453,36.435736231753374,8.170720995549576,2.839027568488728,1.269813001355532,419.0,251.9499969482422,-8.46958875303574,-31.31265207805042,282.04998779296875,311.0,288.8333435058594,-1.9086592433575134,-4.06667073567708,-17.381948399493886,False,False,True,False,False,28.64,0.0,27.96,56.87,59.44,0.0,35.0,Weak / Avoid,Advanced Enzyme Technologies Limited,EQ,INE837H01020,False,False
AEGISLOG,AEGISLOG.NS,2026-09-18,1362.9000244140625,1429.699951171875,1360.0,1415.4000244140625,1333662.0,1310.9599914550781,1318.7759985351563,1113.5544989013672,900.9027496337891,1350.194119538195,1327.8268838401245,1275.2471484641392,60.32916624549145,62.06987989357583,4.385324206792429,1.6347229609859804,1497.800048828125,576.0999755859375,57.10908030743753,-5.5014035069989475,1180.0,1449.0,1361.933349609375,4.565606526505239,-0.17631708561631765,24.087142779936865,True,False,True,False,False,62.47,25.0,68.92,95.34,72.22,100.0,35.0,Neutral Watch,Aegis Logistics Limited,EQ,INE208C01025,True,True
AEGISVOPAK,AEGISVOPAK.NS,2026-09-18,313.0,317.0,300.6499938964844,314.95001220703125,2342046.0,285.6175018310547,284.5909997558594,252.1290997314453,233.42560005187988,300.1302604445652,291.295213778729,278.47660838867574,69.73291248803349,13.05859408131525,4.146243395834902,1.5391400995788314,317.0,158.0,34.92522334184092,-0.6466838463623836,258.29998779296875,316.0,306.40000406901044,6.726535307678927,13.988427839896577,35.061541622552575,True,False,False,False,True,71.81,25.0,100.0,76.53,68.87,100.0,75.0,Pre-Breakout Watch,Aegis Vopak Terminals Limited,EQ,INE0INX01018,True,True
AEROENTER,AEROENTER.NS,2026-09-18,122.94000244140625,126.9000015258789,120.9000015258789,125.48999786376953,751302.0,137.88799858093262,130.1925996398926,121.22529983520508,100.89299980163574,128.93768700193107,132.9670689856867,130.25292130783865,44.245574183298984,9.143615906860667,7.286330434706732,0.643969398635068,159.60000610351562,62.20000076293945,24.379291041493055,-21.37218479654853,108.0,159.60000610351562,119.85000101725261,-8.46159368589533,-10.40908738349746,-8.800877690830777,True,False,False,False,False,46.83,25.0,22.14,72.49,37.54,100.0,35.0,Neutral Watch,Aeroflex Enterprises Limited,EQ,INE065D01027,False,False
AEROFLEX,AEROFLEX.NS,2026-09-18,510.0,514.0,497.1000061035156,510.8999938964844,890374.0,534.2925033569336,474.4840008544922,447.87470092773435,332.43380058288574,528.2519853556796,523.1516803688398,489.26151927338424,49.08270373629617,28.166945297097346,5.5132013375604725,0.5529172780486021,584.1500244140625,158.0,53.6847315166743,-12.539592134923272,456.8500061035156,584.1500244140625,477.65000406901044,-9.447007649299488,7.490007788307018,9.482481641222495,True,False,False,False,False,55.36,25.0,72.57,82.17,34.35,100.0,35.0,Momentum Watch,Aeroflex Industries Limited,EQ,INE024001021,False,True
AERONEU,AERONEU.NS,2026-09-18,66.27999877929688,68.0,66.27999877929688,67.08999633789062,28643.0,76.73649978637695,82.3947996520996,85.99229988098145,79.89109996795655,70.5576299027253,75.06668728335636,80.37357206140892,29.420704846769866,4.780690228114749,7.125786986240666,0.6385132047375214,111.5199966430664,63.209999084472656,-16.023191112902822,-39.84038884737372,63.720001220703125,87.69999694824219,66.22333272298177,-4.7152494695940295,-20.471792493493403,-25.55482213360769,False,False,True,False,False,24.03,25.0,0.0,42.84,37.35,0.0,35.0,Weak / Avoid,Aeroflex Neu Limited,EQ,INE035801013,False,False
AETHER,AETHER.NS,2026-09-18,1624.300048828125,1651.300048828125,1618.0999755859375,1630.0,94450.0,1646.9150024414062,1577.8419970703126,1387.6449975585938,1195.2550030517577,1630.917759537851,1629.6079268094334,1558.787419985055,51.74840623810552,57.35596990844845,3.5187711600275127,0.41660904934843357,1717.0,726.4500122070312,36.372572868403765,-5.066977285963892,1552.699951171875,1717.0,1590.566650390625,-0.6279368726156975,-0.26921343296234523,23.009586448693486,True,False,False,False,False,54.74,25.0,67.87,87.5,29.58,100.0,35.0,Neutral Watch,Aether Industries Limited,EQ,INE0BWX01014,False,True
AFCONS,AFCONS.NS,2026-09-18,264.0,264.3999938964844,255.8000030517578,263.3999938964844,3352350.0,276.5999984741211,279.07200134277343,299.6460000610352,317.2225,266.0903203710941,271.9352499350675,281.32841782165735,41.2530383905503,14.478697286390375,5.496847996162244,1.126700454852773,479.3999938964844,225.35000610351562,-16.96679967641502,-45.05632097413842,225.35000610351562,304.54998779296875,261.0333251953125,3.7825022574049516,-5.5575476296901405,-17.519965911287738,False,False,False,False,False,28.87,0.0,24.87,66.51,54.43,0.0,35.0,Weak / Avoid,Afcons Infrastructure Limited,EQ,INE101I01011,False,False
AFFLE,AFFLE.NS,2026-09-18,1545.5999755859375,1623.5,1535.0,1603.5,434146.0,1608.3700012207032,1603.1180102539063,1535.9789978027343,1542.6119982910157,1576.44892813584,1595.0296112824133,1588.101519415512,50.66144865567623,51.49707644981096,3.2115420299227293,1.1262009040040748,2185.89990234375,1251.300048828125,3.9470717054216564,-26.64348453098394,1489.199951171875,1748.199951171875,1527.36669921875,0.5959849435382747,-7.285342584562016,10.609095261664292,True,False,True,False,False,51.78,25.0,43.92,85.32,54.42,81.58,35.0,Neutral Watch,Affle 3i Limited,EQ,INE00WC01027,False,True
AFFORDABLE,AFFORDABLE.NS,2026-09-18,164.0,175.0,162.92999267578125,172.30999755859375,29285.0,162.90649948120117,176.22800079345703,174.36650009155272,179.71300006866454,164.48052651160583,165.48960293657115,170.68687335035523,56.033862799645604,8.228172951987245,4.775215059236054,1.6743231383624964,297.0,119.70999908447266,-4.119347241013315,-41.9831658051873,153.61000061035156,171.0,164.40666707356772,6.141432453867868,4.6141646135253955,1.6638102389721299,False,False,True,True,True,62.09,25.0,60.56,96.07,73.6,17.05,100.0,Strong Breakout Watch,Affordable Robotic & Automation Limited,EQ,INE692Z01013,True,False
AFIL,AFIL.NS,2026-09-18,8.960000038146973,8.960000038146973,8.34000015258789,8.609999656677246,302606.0,9.164500045776368,9.325400009155274,9.56340000152588,8.272200021743775,8.7445478508616,9.013883434110872,9.281715545474738,35.66481087686937,0.4298176447091271,4.992075050500077,0.5756596484569878,11.100000381469727,3.9200000762939453,4.083552550053837,-22.43243819116685,8.3100004196167,10.390000343322754,8.413333257039389,-3.691274487642715,-8.501596213679807,-17.05202734344099,True,False,False,False,False,40.88,25.0,19.36,55.33,35.15,82.67,35.0,Neutral Watch,Akme Fintrade (India) Limited,EQ,INE916Y01027,False,False
AFSL,AFSL.NS,2026-09-18,202.4499969482422,202.4499969482422,201.0,201.0,7974.0,203.60300064086914,203.02080017089844,202.22699966430665,202.07710021972656,202.01645049024916,203.04010802045332,203.05029060283098,44.3534058345453,4.522759155422146,2.250128933045844,0.776440002142172,227.0,194.41000366210938,-0.5330144873196385,-11.45374449339207,201.0,217.89999389648438,201.2733357747396,-0.10437190341424651,-0.21347003495818528,-0.06463723942543576,False,True,True,False,False,43.52,25.0,49.52,72.71,42.18,45.74,35.0,200 DMA Recovery Watch,Abans Financial Services Limited,EQ,INE00ZE01026,False,False
AGARIND,AGARIND.NS,2026-09-18,407.79998779296875,417.8999938964844,405.6000061035156,412.6499938964844,17291.0,443.9074981689453,480.07599853515626,479.5564987182617,533.524250793457,424.27831288415354,442.3182361638423,467.6664646758073,28.661578396528597,15.3952984083784,3.7308369407707778,0.452576448016919,1006.0,360.0,-22.65581306139477,-58.98111392679082,405.1000061035156,496.0,409.1333312988281,-4.423857812047627,-16.093939784684142,-24.45075344669274,False,False,False,False,False,17.82,0.0,0.0,41.32,30.84,0.0,35.0,Weak / Avoid,Agarwal Industrial Corporation Limited,EQ,INE204E01012,False,False
AGARWALEYE,AGARWALEYE.NS,2026-09-18,500.25,503.0,495.20001220703125,500.45001220703125,105331.0,506.9574996948242,502.4320001220703,483.2225012207031,472.8680009460449,505.6156968263947,506.8062456550978,500.13925975854454,45.3417200202804,15.010365257707566,2.999373542126706,0.2524481824646407,568.0,401.0,5.83291980125622,-11.8926034846776,484.1499938964844,528.7999877929688,499.4499918619792,-1.5540461889707702,-0.5267330280928517,3.260088416285334,True,False,True,False,False,49.01,25.0,51.55,74.68,23.84,96.66,35.0,Neutral Watch,Dr. Agarwal's Health Care Limited,EQ,INE943P01029,False,False
AGI,AGI.NS,2026-09-18,740.0,756.0,723.0,745.0499877929688,155939.0,751.6150024414062,721.7950024414063,681.0325006103516,650.6972505187988,749.3390787749292,746.0499444413994,723.2959875608321,50.930512532014006,29.242065999211974,3.924846181909828,0.7017456225557268,939.0,465.0,14.500251414762054,-20.65495337668064,701.5,806.7999877929688,718.2333374023438,-6.4183928975825255,5.501270874312603,5.90618163368426,True,False,True,False,False,55.67,25.0,65.73,85.86,39.56,100.0,35.0,Neutral Watch,AGI Greenpac Limited,EQ,INE415A01038,False,True
AGIIL,AGIIL.NS,2026-09-18,266.1499938964844,274.0,266.0,270.45001220703125,660624.0,279.35,299.9030017089844,335.30150024414064,313.139750289917,271.61196330566145,279.2065171400741,298.4090776098087,38.27340199088594,12.569667310414435,4.647685983756685,0.5703630739328939,434.3999938964844,224.6999969482422,-13.632807091198718,-37.74170902233522,255.8000030517578,310.20001220703125,268.1333312988281,-2.258763904688099,-7.916240733286351,-26.954757000126605,False,False,True,False,False,23.22,0.0,12.6,60.55,34.96,0.0,35.0,Weak / Avoid,Agi Infra Limited,EQ,INE976R01033,False,False
AGRITECH,AGRITECH.NS,2026-09-18,97.80000305175781,99.4800033569336,97.55000305175781,98.33000183105469,1770.0,100.63350067138671,106.05900009155273,109.93929985046387,119.90375003814697,99.12246457437413,100.86967487426335,104.9717864515857,37.55262213298078,4.061823840671335,4.130808263026519,0.6977294228949857,187.19000244140625,92.5199966430664,-17.992555028703162,-47.47048424136129,96.0999984741211,108.04000091552734,99.26333363850911,0.08142680005565062,-2.0422349855100053,-15.305768196911195,False,False,True,False,False,26.83,0.0,33.67,59.11,39.42,0.0,35.0,Weak / Avoid,Agri-Tech (India) Limited,EQ,INE449G01018,False,False
AGROPHOS,AGROPHOS.NS,2026-09-18,24.3799991607666,24.3799991607666,22.510000228881836,23.639999389648438,5479.0,25.029500102996828,27.23840000152588,29.12709997177124,32.158799991607665,23.82435290674915,24.837683223519754,26.73965787647818,38.71407851971955,1.6658334078779977,7.046672804092536,0.1573430589856987,47.470001220703125,21.0,-26.489796274059795,-50.20012896199735,21.0,27.700000762939453,23.366666793823242,8.839779636242607,-7.511737544643782,-24.73734637220588,False,False,False,False,False,21.57,0.0,15.19,61.43,20.51,0.0,35.0,Weak / Avoid,Agro Phos India Limited,EQ,INE740V01019,False,False
AGSTRA,AGSTRA.NS,2026-09-18,1.9600000381469727,1.9800000190734863,1.909999966621399,1.9299999475479126,89160.0,1.9599999904632568,2.0791999816894533,2.3313999819755553,2.9554499900341034,1.932343723010774,1.965735200152263,2.103424705187259,38.66251284853969,0.08579387516094046,4.445278626558647,0.6246352616273164,5.440000057220459,1.850000023841858,-34.69691742184945,-64.52206016089572,1.850000023841858,2.0999999046325684,1.9100000063578289,1.5789458824326585,-5.853658905347004,-28.25279158015499,False,False,False,False,False,24.08,0.0,15.69,61.33,36.86,0.0,35.0,Weak / Avoid,AGS Transact Technologies Limited,BZ,INE583L01014,False,False
AHCL,AHCL.NS,2026-09-18,22.68000030517578,24.780000686645508,22.110000610351562,22.899999618530273,145565213.0,17.215000104904174,15.763000030517578,15.207800006866455,14.092579989433288,19.794837161454247,17.971541077757152,16.378377726185075,88.96116839162507,1.2126260860907052,5.295310507819702,4.441990387234389,24.780000686645508,10.371000289916992,62.49685746471441,-7.586767619132506,14.220000267028809,22.940000534057617,21.3000005086263,17.015840447799068,60.364145985635446,40.57703088710323,True,False,False,False,True,70.71,25.0,100.0,38.08,100.0,100.0,75.0,Pre-Breakout Watch,Anlon Healthcare Limited,EQ,INE0Y8W01025,True,True
